3511,NOE,Furth bei Göttweig
3512,NOE,Mautern
3521,NOE,Obermeisling
3522,NOE,Lichtenau
3524,NOE,Grainbrunn
3525,NOE,Sallingberg
3531,NOE,Niedernondorf
3532,NOE,Rastenfeld
3533,NOE,Friedersbach
3541,NOE,Senftenberg
3542,NOE,Gföhl
3543,NOE,Krumau am Kamp
3544,NOE,Idolsberg
3550,NOE,Langenlois
3552,NOE,Lengenfeld
3553,NOE,Schiltern
3561,NOE,Zöbing
3562,NOE,Schönberg
3564,NOE,Plank am Kamp
3571,NOE,Gars am Kamp
3572,NOE,St. Leonhard am Hornerwald
3573,NOE,Rosenburg
3580,NOE,Horn
3591,NOE,Altenburg
3592,NOE,Röhrenbach
3593,NOE,Neupölla
3594,NOE,Franzen
3595,NOE,Brunn an der Wild
3601,NOE,Dürnstein
3602,NOE,Rossatz
3610,NOE,Weißenkirchen in der Wachau
3611,NOE,Großheinrichschlag
3613,NOE,Albrechtsberg an der Großen Krems
3620,NOE,Spitz
3621,NOE,Mitterarnsdorf
3622,NOE,Mühldorf
3623,NOE,Kottes
3631,NOE,Ottenschlag
3632,NOE,Bad Traunstein
3633,NOE,Schönbach
3641,NOE,Aggsbach Markt
3642,NOE,Aggsbach Dorf
3643,NOE,Maria Laach am Jauerling
3644,NOE,Emmersdorf an der Donau
3650,NOE,Pöggstall
3652,NOE,Leiben
3653,NOE,Weiten
3654,NOE,Raxendorf
3660,NOE,Klein-Pöchlarn
3661,NOE,Artstetten
3662,NOE,Münichreith
3663,NOE,Laimbach am Ostrong
3664,NOE,Martinsberg
3665,NOE,Gutenbrunn
3671,NOE,Marbach an der Donau
3672,NOE,Maria Taferl
3680,NOE,Persenbeug
3683,NOE,Yspertal
3684,NOE,St. Oswald
3691,NOE,Nöchling
3701,NOE,Großweikersdorf
3702,NOE,Niederrußbach
3704,NOE,Glaubendorf
3710,NOE,Ziersdorf
3711,NOE,Großmeiseldorf
3712,NOE,Maissau
3713,NOE,Harmannsdorf
3714,NOE,Sitzendorf an der Schmida
3720,NOE,Ravelsbach
3721,NOE,Limberg
3722,NOE,Straning
3730,NOE,Eggenburg
3741,NOE,Pulkau
3742,NOE,Theras
3743,NOE,Röschitz
3744,NOE,Stockern
3751,NOE,Sigmundsherberg
3752,NOE,Walkenstein
3753,NOE,Hötzelsdorf
3754,NOE,Irnfritz
3761,NOE,Messern
3762,NOE,Ludweis
3763,NOE,Japons
3800,NOE,Göpfritz an der Wild
3804,NOE,Allentsteig
3811,NOE,Kirchberg an der Wild
3812,NOE,Groß Siegharts
3813,NOE,Dietmanns
3814,NOE,Aigen
3820,NOE,Raabs an der Thaya
3822,NOE,Karlstein an der Thaya
3823,NOE,Weikertschlag an der Thaya
3824,NOE,Großau
3830,NOE,Waidhofen an der Thaya
3834,NOE,Pfaffenschlag bei Waidhofen an der Thaya
3841,NOE,Windigsteig
3842,NOE,Thaya
